Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"IG","Dépenses publiques","54","Danemark","6110","Valeur US $","23164","Agriculture (Administration Centrale)","2017","2017","millions","456.769447","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","54","Danemark","6110","Valeur US $","23167","Sylviculture (Administration Centrale)","2017","2017","millions","0","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","54","Danemark","6110","Valeur US $","23170","Pêche (Administration Centrale)","2017","2017","millions","48.766499","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","54","Danemark","6110","Valeur US $","23173","R–D concernant l’agriculture, la sylviculture, la pêche (Administration Centrale)","2017","2017","millions","19.839787","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","54","Danemark","6110","Valeur US $","23174","Protection de lénvironnement (Administration Centrale)","2017","2017","millions","609.581242","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","55","Dominique","6110","Valeur US $","23160","Dépenses (Administration Centrale)","2017","2017","millions","229.244523","X","Sources internationales sûres","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","55","Dominique","6110","Valeur US $","23161","Agriculture, sylviculture, pêche (Administration Centrale)","2017","2017","millions","5.911964","X","Sources internationales sûres","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","55","Dominique","6110","Valeur US $","23174","Protection de lénvironnement (Administration Centrale)","2017","2017","millions","3.287884","X","Sources internationales sûres","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","54817.498244","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","737.408985","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2017","2017","millions","302.825241","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2017","2017","millions","329.086966","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2017","2017","millions","105.496779","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23143","R–D concernant l’agriculture, la sylviculture, la pêche (Administrations Publiques)","2017","2017","millions","125.966303","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","109.095816","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23160","Dépenses (Administration Centrale)","2017","2017","millions","54817.498244","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23161","Agriculture, sylviculture, pêche (Administration Centrale)","2017","2017","millions","737.408985","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23164","Agriculture (Administration Centrale)","2017","2017","millions","302.825241","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23167","Sylviculture (Administration Centrale)","2017","2017","millions","329.086966","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23170","Pêche (Administration Centrale)","2017","2017","millions","105.496779","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23173","R–D concernant l’agriculture, la sylviculture, la pêche (Administration Centrale)","2017","2017","millions","125.966303","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","59","Égypte","6110","Valeur US $","23174","Protection de lénvironnement (Administration Centrale)","2017","2017","millions","109.095816","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","60","El Salvador","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","6741.4","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","60","El Salvador","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","74.8","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","60","El Salvador","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","36.9","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","60","El Salvador","6110","Valeur US $","23160","Dépenses (Administration Centrale)","2017","2017","millions","5200","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","60","El Salvador","6110","Valeur US $","23161","Agriculture, sylviculture, pêche (Administration Centrale)","2017","2017","millions","70.8","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","60","El Salvador","6110","Valeur US $","23174","Protection de lénvironnement (Administration Centrale)","2017","2017","millions","19","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","225","Émirats arabes unis","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","109984.710493","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","225","Émirats arabes unis","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","1651.899991","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","225","Émirats arabes unis","6110","Valeur US $","23160","Dépenses (Administration Centrale)","2017","2017","millions","16803.473899","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","225","Émirats arabes unis","6110","Valeur US $","23174","Protection de lénvironnement (Administration Centrale)","2017","2017","millions","79.017456","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23160","Dépenses (Administration Centrale)","2017","2017","millions","24368.3808","X","Sources internationales sûres","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23161","Agriculture, sylviculture, pêche (Administration Centrale)","2017","2017","millions","264.042334","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23162","Agriculture, sylviculture, pêche, Courantes (Administration Centrale)","2017","2017","millions","99.134148","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23163","Agriculture, sylviculture, pêche, Capital (Administration Centrale)","2017","2017","millions","164.908187","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23164","Agriculture (Administration Centrale)","2017","2017","millions","248.780422","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23165","Agriculture, Courantes (Administration Centrale)","2017","2017","millions","84.525111","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23166","Agriculture, Capital (Administration Centrale)","2017","2017","millions","164.255311","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23170","Pêche (Administration Centrale)","2017","2017","millions","15.261912","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23171","Pêche, Courantes (Administration Centrale)","2017","2017","millions","14.609037","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23172","Pêche, Capital (Administration Centrale)","2017","2017","millions","0.652875","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23173","R–D concernant l’agriculture, la sylviculture, la pêche (Administration Centrale)","2017","2017","millions","1.38654","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","58","Équateur","6110","Valeur US $","23174","Protection de lénvironnement (Administration Centrale)","2017","2017","millions","94.915968","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","532361.124893","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","3938.068582","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","3412.766835","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2017","2017","millions","525.301747","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","11072.005214","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23160","Dépenses (Administration Centrale)","2017","2017","millions","244135.399121","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23161","Agriculture, sylviculture, pêche (Administration Centrale)","2017","2017","millions","617.935604","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23162","Agriculture, sylviculture, pêche, Courantes (Administration Centrale)","2017","2017","millions","474.466094","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23163","Agriculture, sylviculture, pêche, Capital (Administration Centrale)","2017","2017","millions","143.469509","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","203","Espagne","6110","Valeur US $","23174","Protection de lénvironnement (Administration Centrale)","2017","2017","millions","956.839957","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","10561.276354","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","144.599191","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","153.184768","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2017","2017","millions","-8.585577","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","198.259047","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23160","Dépenses (Administration Centrale)","2017","2017","millions","9025.926667","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23161","Agriculture, sylviculture, pêche (Administration Centrale)","2017","2017","millions","142.000924","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23162","Agriculture, sylviculture, pêche, Courantes (Administration Centrale)","2017","2017","millions","152.168055","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23163","Agriculture, sylviculture, pêche, Capital (Administration Centrale)","2017","2017","millions","-10.167131","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","63","Estonie","6110","Valeur US $","23174","Protection de lénvironnement (Administration Centrale)","2017","2017","millions","123.926025","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated Central Government Expenditure Excluding Social Security Funds"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23161","Agriculture, sylviculture, pêche (Administration Centrale)","2017","2017","millions","26.0111","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23162","Agriculture, sylviculture, pêche, Courantes (Administration Centrale)","2017","2017","millions","18.404428","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23163","Agriculture, sylviculture, pêche, Capital (Administration Centrale)","2017","2017","millions","7.606672","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23164","Agriculture (Administration Centrale)","2017","2017","millions","25.499233","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23165","Agriculture, Courantes (Administration Centrale)","2017","2017","millions","17.892561","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23166","Agriculture, Capital (Administration Centrale)","2017","2017","millions","7.606672","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23167","Sylviculture (Administration Centrale)","2017","2017","millions","0.389631","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23168","Sylviculture, Courantes (Administration Centrale)","2017","2017","millions","0.389631","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23169","Sylviculture, Capital (Administration Centrale)","2017","2017","millions","0","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23170","Pêche (Administration Centrale)","2017","2017","millions","0.122236","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23171","Pêche, Courantes (Administration Centrale)","2017","2017","millions","0.122236","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","209","Eswatini","6110","Valeur US $","23172","Pêche, Capital (Administration Centrale)","2017","2017","millions","0","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","231","États-Unis d'Amérique","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","7086300","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","231","États-Unis d'Amérique","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","27100","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","231","États-Unis d'Amérique","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","27100","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","231","États-Unis d'Amérique","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2017","2017","millions","27100","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","231","États-Unis d'Amérique","6110","Valeur US $","23160","Dépenses (Administration Centrale)","2017","2017","millions","2569500","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","231","États-Unis d'Amérique","6110","Valeur US $","23161","Agriculture, sylviculture, pêche (Administration Centrale)","2017","2017","millions","22000","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","231","États-Unis d'Amérique","6110","Valeur US $","23162","Agriculture, sylviculture, pêche, Courantes (Administration Centrale)","2017","2017","millions","22000","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","231","États-Unis d'Amérique","6110","Valeur US $","23165","Agriculture, Courantes (Administration Centrale)","2017","2017","millions","22000","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","238","Éthiopie","6110","Valeur US $","23160","Dépenses (Administration Centrale)","2017","2017","millions","11439.821569","X","Sources internationales sûres","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","238","Éthiopie","6110","Valeur US $","23161","Agriculture, sylviculture, pêche (Administration Centrale)","2017","2017","millions","1008.323459","X","Sources internationales sûres","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","238","Éthiopie","6110","Valeur US $","23174","Protection de lénvironnement (Administration Centrale)","2017","2017","millions","16.366234","X","Sources internationales sûres","Budgetary Central Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","576744.846596","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","7656.493142","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","7592.715219","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2017","2017","millions","63.777922","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2017","2017","millions","6575.357782","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2017","2017","millions","6513.961864","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2017","2017","millions","61.395918","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2017","2017","millions","803.766111","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2017","2017","millions","801.384107","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23139","Sylviculture, Capital (Administrations Publiques)","2017","2017","millions","2.382004","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2017","2017","millions","277.369248","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2017","2017","millions","277.369248","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2017","2017","millions","0","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
"IG","Dépenses publiques","185","Fédération de Russie","6110","Valeur US $","23143","R–D concernant l’agriculture, la sylviculture, la pêche (Administrations Publiques)","2017","2017","millions","92.578075","Qm","Données officielles collectées dans les questionnaires et/ou sources nationales et/ou COMTRADE (données rapportées par le pays)","Consolidated General Government Expenditure"
